date,available_supply
2016-05-11,3912722.3666828
2016-05-12,3890862.8308369
2016-05-13,3894766.6722524
2016-05-14,3893964.773379
2016-05-15,3900273.085068
2016-05-16,3893667.7049784
2016-05-17,3880664.0433225
2016-05-18,3865381.3098535
2016-05-19,3874815.7245426
2016-05-20,3874568.2589367
2016-05-21,3880076.2985953
2016-05-22,3891538.4450686
2016-05-23,3880920.064196
2016-05-24,3893162.9801103
2016-05-25,3896280.6009329
2016-05-26,3888084.1932649
2016-05-27,3887617.1774247
2016-05-28,3904294.4703221
2016-05-29,3936690.3427245
2016-05-30,3945303.6362398
2016-05-31,3933972.4567125
2016-06-01,3941159.7897457
2016-06-02,3924797.5551236
2016-06-03,3928262.805786
2016-06-04,3919261.4385096
2016-06-05,3927140.1783857
2016-06-06,3927617.3644868
2016-06-07,3926310.6640183
2016-06-08,3940886.488601
2016-06-09,3939040.9931892
2016-06-10,3920842.8847658
2016-06-11,3943279.4430663
2016-06-12,3946314.6268554
2016-06-13,3959273.7606933
2016-06-14,3958199.6825549
2016-06-15,3977582.6770657
2016-06-16,3974957.4058195
2016-06-17,3970032.7810916
2016-06-18,3973635.0817596
2016-06-19,3973246.1089089
2016-06-20,3971220.731774
2016-06-21,3991490.8217791
2016-06-22,3974999.4304337
2016-06-23,3970712.699419
2016-06-24,3978096.2265405
2016-06-25,3982591.9781983
2016-06-26,3976434.3345971
2016-06-27,3962255.3701172
2016-06-28,3971084.1895216
2016-06-29,3954406.7029477
2016-06-30,3963164.8199671
2016-07-01,3972916.1171739
2016-07-02,3980077.2247602
2016-07-03,3991041.2194572
2016-07-04,3993400.0120092
2016-07-05,3997644.708665
2016-07-06,3975038.6382955
2016-07-07,3974399.6762927
2016-07-08,3954862.0836236
2016-07-09,3943267.7570157
2016-07-10,3950763.8188519
2016-07-11,3947671.7198023
2016-07-12,3948863.9980077
2016-07-13,3946621.380635
2016-07-14,3952122.7381894
2016-07-15,3941913.3500637
2016-07-16,3938551.6468377
2016-07-17,3937855.5218111
2016-07-18,3953606.4301694
2016-07-19,3989852.7675891
2016-07-20,3990624.4684604
2016-07-21,3991119.451081
2016-07-22,4000829.5186606
2016-07-23,4001850.7942379
2016-07-24,4004438.5074003
2016-07-25,3996932.8974777
2016-07-26,4004290.8706011
2016-07-27,4013125.4361115
2016-07-28,4004682.4072929
2016-07-29,4005771.1570838
2016-07-30,4007395.6918557
2016-07-31,4019628.5722431
2016-08-01,4051732.2657087
2016-08-02,3984127.8667515
2016-08-03,3985008.1059932
2016-08-04,3943566.9519222
2016-08-05,3946476.1372714
2016-08-06,3933446.9587814
2016-08-07,3847240.9482033
2016-08-08,3838193.9377459
2016-08-09,3813755.5883091
2016-08-10,3818836.3710208
2016-08-11,3875147.9864063
2016-08-12,3873906.6417278
2016-08-13,3868376.5346948
2016-08-14,3861202.1025053
2016-08-15,3860730.6074548
2016-08-16,3848686.0814204
2016-08-17,3832906.777863
2016-08-18,3824682.5207294
2016-08-19,3819371.9944634
2016-08-20,3814032.4583429
2016-08-21,3808919.3791439
2016-08-22,3808997.3048087
2016-08-23,3795373.1108109
2016-08-24,3778521.3194848
2016-08-25,3774178.759594
2016-08-26,3776341.8744879
2016-08-27,3770142.0469261
2016-08-28,3774807.1005906
2016-08-29,3776395.5962149
2016-08-30,3782459.9179924
2016-08-31,3766793.9110795
2016-09-01,3754773.7811783
2016-09-02,3752384.1034026
2016-09-03,3756726.5938984
2016-09-04,3751373.9970973
2016-09-05,3754987.7555021
2016-09-06,3754480.5955002
2016-09-07,3748752.6951764
2016-09-08,3744932.6735261
2016-09-09,3741089.1500619
2016-09-10,3740732.3695322
2016-09-11,3743490.0464332
2016-09-12,3721755.2271196
2016-09-13,3717755.3006342
2016-09-14,3716794.4764048
2016-09-15,3713813.9382731
2016-09-16,3710120.1664113
2016-09-17,3711190.2267831
2016-09-18,3710685.2013317
2016-09-19,3717722.8720615
2016-09-20,3699597.0600048
2016-09-21,3712836.4891029
2016-09-22,3708022.503344
2016-09-23,3696605.1114347
2016-09-24,3716782.2953873
2016-09-25,3723010.1239464
2016-09-26,3708054.6561563
2016-09-27,3693546.0555905
2016-09-28,3705876.5456648
2016-09-29,3678893.7334532
2016-09-30,3691304.4385416
2016-10-01,3695005.8303824
2016-10-02,3697599.2809629
2016-10-03,3693482.4877914
2016-10-04,3695854.5642375
2016-10-05,3692274.6870364
2016-10-06,3698114.880856
2016-10-07,3698056.9782653
2016-10-08,3692414.9557221
2016-10-09,3691896.4898779
2016-10-10,3691571.0856119
2016-10-11,3704646.0525666
2016-10-12,3712158.798139
2016-10-13,3709312.6965549
2016-10-14,3699601.9958106
2016-10-15,3709157.9059992
2016-10-16,3725641.513166
2016-10-17,3729630.0992691
2016-10-18,3720704.0004717
2016-10-19,3716850.0099042
2016-10-20,3710820.0315963
2016-10-21,3697490.069551
2016-10-22,3701120.8406499
2016-10-23,3704290.9340614
2016-10-24,3716217.0645381
2016-10-25,3705364.5286018
2016-10-26,3692408.4486308
2016-10-27,3671673.4953869
2016-10-28,3665252.0306171
2016-10-29,3682176.1451861
2016-10-30,3696198.3499216
2016-10-31,3706850.9242517
2016-11-01,3719039.8151736
2016-11-02,3725351.6941568
2016-11-03,3754516.3671354
2016-11-04,3744436.2545771
2016-11-05,3732604.648015
2016-11-06,3741539.9495579
2016-11-07,3745565.9045534
2016-11-08,3726564.9058787
2016-11-09,3734721.6163423
2016-11-10,3734460.3583711
2016-11-11,3725296.089011
2016-11-12,3727094.1230814
2016-11-13,3728474.0029878
2016-11-14,3735386.5167113
2016-11-15,3721861.6684785
2016-11-16,3725975.8970878
2016-11-17,3734082.6966091
2016-11-18,3735500.2314324
2016-11-19,3726744.7527641
2016-11-20,3727935.4433565
2016-11-21,3717200.3471756
2016-11-22,3764935.6632837
2016-11-23,3755759.7064022
2016-11-24,3747965.8877311
2016-11-25,3734860.3893903
2016-11-26,3731357.8854324
2016-11-27,3739894.4178808
2016-11-28,3728946.244512
2016-11-29,3708405.5108917
2016-11-30,3713808.6278097
2016-12-01,3705990.7161396
2016-12-02,3696087.3270236
2016-12-03,3704168.2399546
2016-12-04,3702047.863195
2016-12-05,3699820.4682085
2016-12-06,3713918.2961696
2016-12-07,3721918.5969416
2016-12-08,3724925.6231352
2016-12-09,3726339.2797404
2016-12-10,3724190.9886967
2016-12-11,3717806.9747918
2016-12-12,3703746.0513154
2016-12-13,3691699.7636612
2016-12-14,3693987.5102599
2016-12-15,3703951.9846737
2016-12-16,3707026.0067396
2016-12-17,3711007.5043842
2016-12-18,3713544.4276247
2016-12-19,3712974.8649811
2016-12-20,3710207.0927384
2016-12-21,3709947.2210709
2016-12-22,3701229.8678648
2016-12-23,3724300.9494871
2016-12-24,3730177.5401874
2016-12-25,3725643.9976782
2016-12-26,3727631.8915085
2016-12-27,3713309.8317332
2016-12-28,3718592.5348127
2016-12-29,3710404.4838031
2016-12-30,3693543.7069725
2016-12-31,3715836.5954694
2017-01-01,3708962.0098545
2017-01-02,3701673.6048615
2017-01-03,3692094.0874457
2017-01-04,3698970.6917297
2017-01-05,3716882.3674225
2017-01-06,3731705.246792
2017-01-07,3724744.2310783
2017-01-08,3716124.8068426
2017-01-09,3702983.583941
2017-01-10,3707573.3215812
2017-01-11,3691638.9829148
2017-01-12,3684965.0235407
2017-01-13,3682894.3884852
2017-01-14,3686209.2818442
2017-01-15,3683974.7013277
2017-01-16,3685441.6323104
2017-01-17,3694046.5121697
2017-01-18,3687055.0651141
2017-01-19,3678999.2187565
2017-01-20,3664169.1136841
2017-01-21,3674612.4974403
2017-01-22,3676975.725226
2017-01-23,3672673.4816733
2017-01-24,3665705.3830619
2017-01-25,3660603.4619617
2017-01-26,3658909.6743651
2017-01-27,3663194.9197686
2017-01-28,3663861.7106454
2017-01-29,3658320.4806539
2017-01-30,3655654.7937134
2017-01-31,3642926.4828039
2017-02-01,3642856.2854901
2017-02-02,3640102.3381317
2017-02-03,3640005.8175958
2017-02-04,3630046.7776473
2017-02-05,3627222.7826459
2017-02-06,3625782.0613434
2017-02-07,3644069.0326537
2017-02-08,3618855.204084
2017-02-09,3629051.3935445
2017-02-10,3614688.1025579
2017-02-11,3618135.2349895
2017-02-12,3599557.3982329
2017-02-13,3612472.8366261
2017-02-14,3619214.9473656
2017-02-15,3619406.7146865
2017-02-16,3623160.5635436
2017-02-17,3635638.1038758
2017-02-18,3636431.5440331
2017-02-19,3610706.1604121
2017-02-20,3604766.5489784
2017-02-21,3612846.3160063
2017-02-22,3630083.8157527
2017-02-23,3631142.9203054
2017-02-24,3624794.3615741
2017-02-25,3626636.7682166
2017-02-26,3618388.9297424
2017-02-27,3609837.1521403
2017-02-28,3631938.1600604
2017-03-01,3643307.0503695
2017-03-02,3672937.6999616
2017-03-03,3682718.5980054
2017-03-04,3711218.9868
2017-03-05,3717973.8562909
2017-03-06,3702353.0083043
2017-03-07,3693225.962926
2017-03-08,3696036.1161599
2017-03-09,3703591.4552027
2017-03-10,3711651.3950093
2017-03-11,3702840.1049691
2017-03-12,3709716.4840906
2017-03-13,3703847.1617021
2017-03-14,3708248.3517973
2017-03-15,3714076.5766677
2017-03-16,3735826.5650988
2017-03-17,3760327.4498323
2017-03-18,3802990.4157382
2017-03-19,3817064.4514968
2017-03-20,3824850.1242195
2017-03-21,3828609.7399603
2017-03-22,3825108.0130834
2017-03-23,3833044.1888789
2017-03-24,3870321.4046818
2017-03-25,3909236.7513088
2017-03-26,3919699.4713756
2017-03-27,3920499.0699622
2017-03-28,3907558.4977348
2017-03-29,3886049.0862356
2017-03-30,3892387.2676417
2017-03-31,3914062.5796683
2017-04-01,3900530.0784564
2017-04-02,3897587.5552421
2017-04-03,3904586.9550764
2017-04-04,3888827.3976939
2017-04-05,3902212.9099026
2017-04-06,3897649.8816911
2017-04-07,3923813.1061256
2017-04-08,3921092.0398302
2017-04-09,3918721.2057057
2017-04-10,3919275.1775264
2017-04-11,3906950.9745825
2017-04-12,3907835.0583251
2017-04-13,3906012.4823493
2017-04-14,3905985.4078747
2017-04-15,3888577.768677
2017-04-16,3876795.1152525
2017-04-17,3862822.041637
2017-04-18,3854582.4498721
2017-04-19,3841627.0611818
2017-04-20,3835907.699
2017-04-21,3830664.5323353
2017-04-22,3827656.0003361
2017-04-23,3826333.7837562
2017-04-24,3815258.4467038
2017-04-25,3812475.6626554
2017-04-26,3828713.2922669
2017-04-27,3838297.6608179
2017-04-28,3837646.9390696
2017-04-29,3845176.2334661
2017-04-30,3845123.4940827
2017-05-01,3863406.744992
2017-05-02,3855578.000996
2017-05-03,3857379.2451079
2017-05-04,3870228.5143515
2017-05-05,3866979.6981179
2017-05-06,3873434.6219934
2017-05-07,3880060.1426885
2017-05-08,3892767.7048674
2017-05-09,3895685.218425
2017-05-10,3882570.1519304
2017-05-11,3900498.292352
2017-05-12,3901391.9383596
2017-05-13,3886557.8694931
2017-05-14,3888023.6428815
2017-05-15,3882047.4894213
2017-05-16,3879397.905523
2017-05-17,3863942.6853009
2017-05-18,3876813.3473731
2017-05-19,3862508.4007604
2017-05-20,3884764.139248
2017-05-21,3898937.0905061
2017-05-22,3898440.7710804
2017-05-23,3897522.2635795
2017-05-24,3912887.8583817
2017-05-25,3962168.7891784
2017-05-26,3967941.1050445
2017-05-27,3990099.560633
2017-05-28,3984735.7876428
2017-05-29,3971895.6862068
2017-05-30,3981900.5971022
2017-05-31,3961189.6347235
2017-06-01,3960873.423467
2017-06-02,3959121.4719632
2017-06-03,3961439.6273289
2017-06-04,3967318.258846
2017-06-05,3974489.6950296
2017-06-06,3995674.930435
2017-06-07,3990560.7406293
2017-06-08,3999764.5135269
2017-06-09,3992492.9268895
2017-06-10,3999499.4389413
2017-06-11,4000277.6047279
2017-06-12,4014941.5282305
2017-06-13,3992315.5005324
2017-06-14,4000584.8882161
2017-06-15,3992772.1607046
2017-06-16,3992135.7490702
2017-06-17,4001163.3048123
2017-06-18,3991942.4148291
2017-06-19,3996731.1710186
2017-06-20,3995880.3744858
2017-06-21,3990843.2963733
2017-06-22,3994908.9004924
2017-06-23,3998476.0057895
2017-06-24,4008253.4701742
2017-06-25,4000169.0907718
2017-06-26,4005055.0210487
2017-06-27,4003975.0511816
2017-06-28,3987460.4701039
2017-06-29,4012679.195676
2017-06-30,4005450.9828703
2017-07-01,3996913.3611239
2017-07-02,4003512.5662916
2017-07-03,3996396.8440532
2017-07-04,4001998.1276759
2017-07-05,3995216.3982796
2017-07-06,3981560.6410938
2017-07-07,3976084.8610267
2017-07-08,3957482.8878994
2017-07-09,3969248.7760495
2017-07-10,3963389.477965
2017-07-11,3983890.8789931
2017-07-12,3986798.9417071
2017-07-13,3966525.8989556
2017-07-14,3981904.1825366
2017-07-15,3991625.1435809
2017-07-16,4008174.8875382
2017-07-17,4030962.3286721
2017-07-18,4031090.9487793
2017-07-19,4000900.6913308
2017-07-20,4014030.017723
2017-07-21,4018102.6555239
2017-07-22,4019586.4716579
2017-07-23,3992299.1067717
2017-07-24,3994526.0932938
2017-07-25,4012081.0991198
2017-07-26,3990667.8202338
2017-07-27,3963069.9057507
2017-07-28,3863858.3769689
2017-07-29,3855507.7699387
2017-07-30,3833016.776952
2017-07-31,3838955.4139523
2017-08-01,3864487.614477
2017-08-02,3833377.6122395
2017-08-03,3826329.1600867
2017-08-04,3808285.978643
2017-08-05,3809707.4257681
2017-08-06,3819236.4433043
2017-08-07,3798012.8397706
2017-08-08,3825858.3124288
2017-08-09,3871923.823632
2017-08-10,3854679.7224566
2017-08-11,3836003.7915989
2017-08-12,3843580.3434262
2017-08-13,3851155.9295193
2017-08-14,3869245.1693837
2017-08-15,3867394.4062664
2017-08-16,3864439.8307518
2017-08-17,3853550.3126782
2017-08-18,3869289.8805338
2017-08-19,3827060.1247755
2017-08-20,3825244.1276695
2017-08-21,3838073.9481892
2017-08-22,3835775.957903
2017-08-23,3837345.7954569
2017-08-24,3818113.2502309
2017-08-25,3830140.7672843
2017-08-26,3838763.3909463
2017-08-27,3836055.6862376
2017-08-28,3826462.586301
2017-08-29,3845915.4940408
2017-08-30,3844731.4989226
2017-08-31,3851917.5218071
2017-09-01,3853131.172828
2017-09-02,3837466.6469235
2017-09-03,3826240.611006
2017-09-04,3825257.3896175
2017-09-05,3844437.1659207
2017-09-06,3841523.4397201
2017-09-07,3823041.4118153
2017-09-08,3831560.8578445
2017-09-09,3822229.0103107
2017-09-10,3807362.7578263
2017-09-11,3804530.4375784
2017-09-12,3813348.870182
2017-09-13,3813809.2646679
2017-09-14,3826520.8610789
2017-09-15,3849802.7217158
2017-09-16,3830249.9630812
2017-09-17,3836926.2972713
2017-09-18,3841871.3250753
2017-09-19,3825353.0224491
2017-09-20,3824619.730766
2017-09-21,3819488.0924588
2017-09-22,3816484.8043819
2017-09-23,3814077.0142622
2017-09-24,3825062.6228788
2017-09-25,3809413.5645582
2017-09-26,3793585.3019433
2017-09-27,3801797.7343831
2017-09-28,3789171.8516659
2017-09-29,3793773.682067
2017-09-30,3785080.4338319
2017-10-01,3785234.5666492
2017-10-02,3770040.4514438
2017-10-03,3770692.147326
2017-10-04,3768931.7601344
2017-10-05,3769846.5047741
2017-10-06,3774918.4969346
2017-10-07,3769230.6795266
2017-10-08,3756290.0947385
2017-10-09,3758351.0193249
2017-10-10,3752198.9173725
2017-10-11,3764913.4441357
2017-10-12,3783955.382481
2017-10-13,3808826.3696871
2017-10-14,3820392.0463371
2017-10-15,3805857.4444129
2017-10-16,3800913.1999016
2017-10-17,3790495.9119778
2017-10-18,3785433.9371385
2017-10-19,3780113.7690867
2017-10-20,3778844.5594459
2017-10-21,3785594.2713579
2017-10-22,3783116.1848944
2017-10-23,3756902.9154465
2017-10-24,3772910.7431359
2017-10-25,3755011.4367379
2017-10-26,3740527.1850223
2017-10-27,3738954.6186833
2017-10-28,3726968.0949102
2017-10-29,3730462.7324705
2017-10-30,3726249.8132945
2017-10-31,3727510.3407045
2017-11-01,3732342.4355575
2017-11-02,3742982.7107975
2017-11-03,3748039.9854094
2017-11-04,3745540.3460928
2017-11-05,3748582.35568
2017-11-06,3752883.8098536
2017-11-07,3750419.0201409
2017-11-08,3768406.6462496
2017-11-09,3770897.0119893
2017-11-10,3788971.7277885
2017-11-11,3807605.6753027
2017-11-12,3833823.455427
2017-11-13,3829559.1522185
2017-11-14,3795612.4541368
2017-11-15,3788270.0592562
2017-11-16,3786613.605523
2017-11-17,3799467.0087365
2017-11-18,3792823.545818
2017-11-19,3791062.2675452
2017-11-20,3773943.3816036
2017-11-21,3766545.1416462
2017-11-22,3761372.7577885
2017-11-23,3759200.7534869
2017-11-24,3756629.0516083
2017-11-25,3749837.3428804
2017-11-26,3744032.0661408
2017-11-27,3741597.6924579
2017-11-28,3756048.9054788
2017-11-29,3782599.8612713
2017-11-30,3787530.9402662
2017-12-01,3789801.2160192
2017-12-02,3788078.8124441
2017-12-03,3787579.277506
2017-12-04,3794226.7071891
2017-12-05,3811675.0324051
2017-12-06,3798284.8234084
2017-12-07,3823590.4593063
2017-12-08,3854950.9331624
2017-12-09,3831716.2015957
2017-12-10,3851202.6443348
2017-12-11,3864011.2327269
2017-12-12,3866756.6781425
2017-12-13,3890347.9146108
2017-12-14,3897918.4608431
2017-12-15,3913955.2532151
2017-12-16,3918529.1206164
2017-12-17,3918799.5872562
2017-12-18,3934362.5016015
2017-12-19,3938573.0426771
2017-12-20,3995447.0771557
2017-12-21,4020745.7608405
2017-12-22,4064086.8456683
2017-12-23,4073462.1618249
2017-12-24,4073892.0334033
2017-12-25,4081135.6429232
2017-12-26,4090491.814543
2017-12-27,4096092.1294526
2017-12-28,4071703.2921628
2017-12-29,4076485.2108921
2017-12-30,4085833.7394373
2017-12-31,4081105.6702372
2018-01-01,4069777.4842353
2018-01-02,4083705.7085572
2018-01-03,4089171.3394938
2018-01-04,4088284.6381467
2018-01-05,4115904.2909521
2018-01-06,4104165.2944623
2018-01-07,4092734.3358483
2018-01-08,4099646.5042259
2018-01-09,4102020.9271996
2018-01-10,4105901.5732158
2018-01-11,4098179.9360682
2018-01-12,4105689.8096571
2018-01-13,4105235.945897
2018-01-14,4099213.5522754
2018-01-15,4106991.9901627
2018-01-16,4144078.1026992
2018-01-17,4174300.7197323
2018-01-18,4183907.487645
2018-01-19,4164047.7441332
2018-01-20,4158691.0613057
2018-01-21,4155952.7069039
2018-01-22,4146555.0180253
2018-01-23,4141018.045499
2018-01-24,4145394.1147064
2018-01-25,4141652.6519447
2018-01-26,4141960.9474867
2018-01-27,4140465.5988357
2018-01-28,4140030.48825
2018-01-29,4134966.7414605
2018-01-30,4135990.518659
2018-01-31,4140260.3263717
2018-02-01,4168342.4099339
2018-02-02,4198098.4691521
2018-02-03,4192243.8892859
2018-02-04,4207848.0082555
2018-02-05,4284946.0022625
2018-02-06,4306585.0081985
2018-02-07,4310703.7969704
2018-02-08,4312446.7004852
2018-02-09,4314591.2845678
2018-02-10,4311548.1454797
2018-02-11,4317282.3314551
2018-02-12,4317551.8140756
2018-02-13,4324409.1697362
2018-02-14,4308207.47186
2018-02-15,4303185.2756885
2018-02-16,4309409.5377363
2018-02-17,4310821.1795199
2018-02-18,4309575.6145857
2018-02-19,4306880.3928032
2018-02-20,4317998.0323394
2018-02-21,4317717.2847752
2018-02-22,4330826.2161733
2018-02-23,4333456.8424795
2018-02-24,4336499.4678904
2018-02-25,4336947.50211
2018-02-26,4340878.8257427
2018-02-27,4337998.211475
2018-02-28,4343468.807223
2018-03-01,4354338.9885782
2018-03-02,4355780.7959552
2018-03-03,4358214.4990563
2018-03-04,4363383.9161262
2018-03-05,4325289.1728549
2018-03-06,4326931.4615201
2018-03-07,4316742.628816
2018-03-08,4313746.232702
2018-03-09,4317085.8509907
2018-03-10,4301105.9161669
2018-03-11,4308756.8919772
2018-03-12,4312106.1063124
2018-03-13,4291250.4294724
2018-03-14,4297432.2648591
2018-03-15,4302781.5091728
2018-03-16,4301749.4893066
2018-03-17,4305030.8078726
2018-03-18,4325127.0234469
2018-03-19,4331455.6319817
2018-03-20,4325816.7303622
2018-03-21,4332454.2951454
2018-03-22,4325732.8235619
2018-03-23,4322557.013882
2018-03-24,4324453.9585534
2018-03-25,4319996.1637835
2018-03-26,4326776.340638
2018-03-27,4318684.8899681
2018-03-28,4314190.4608936
2018-03-29,4334625.9656917
2018-03-30,4346146.6111963
2018-03-31,4349282.8271228
2018-04-01,4348592.3667907
2018-04-02,4359242.8272309
2018-04-03,4364873.6823275
2018-04-04,4365379.005592
2018-04-05,4363349.2161786
2018-04-06,4359204.2375014
2018-04-07,4354074.9967659
2018-04-08,4353875.3753162
2018-04-09,4353005.2859739
2018-04-10,4354817.9928924
2018-04-11,4342783.1155815
2018-04-12,4353635.0940605
2018-04-13,4353511.1274195
2018-04-14,4360678.2284252
2018-04-15,4366591.1777395
2018-04-16,4365973.0469422
2018-04-17,4349348.6925253
2018-04-18,4350559.083881
2018-04-19,4322157.77901
2018-04-20,4315444.0155611
2018-04-21,4313453.6956552
2018-04-22,4309467.8529983
2018-04-23,4305100.456622
2018-04-24,4308274.3099416
2018-04-25,4309375.7609834
2018-04-26,4378207.7734146
2018-04-27,4374211.4461135
2018-04-28,4379392.8380285
2018-04-29,4379359.3429038
2018-04-30,4385575.6085696
2018-05-01,4384405.2253092
2018-05-02,4381750.8225372
2018-05-03,4387745.4184182
2018-05-04,4390201.1739752
2018-05-05,4392969.6879042
2018-05-06,4394206.5065271
2018-05-07,4396011.9395548
2018-05-08,4396643.1100774
2018-05-09,4402164.4870389
2018-05-10,4424736.7289631
2018-05-11,4425084.7823494
2018-05-12,4429628.539008
2018-05-13,4429902.0366697
2018-05-14,4446226.7589984
2018-05-15,4433554.8456866
2018-05-16,4448388.4895007
2018-05-17,4460944.2206194
2018-05-18,4447193.9835999
2018-05-19,4445340.4503481
2018-05-20,4443678.6474183
2018-05-21,4444139.9582735
2018-05-22,4440220.1918496
2018-05-23,4453374.3331865
2018-05-24,4453674.9903442
2018-05-25,4445593.4904883
2018-05-26,4442910.9427301
2018-05-27,4446045.1446001
2018-05-28,4438364.9849473
2018-05-29,4433911.7894761
2018-05-30,4430515.8665228
2018-05-31,4432815.6751685
2018-06-01,4435952.0462833
2018-06-02,4437441.9912316
2018-06-03,4437169.6374829
2018-06-04,4424251.7424367
2018-06-05,4423827.9425911
2018-06-06,4429258.9596071
2018-06-07,4429334.5286353
2018-06-08,4427698.1468483
2018-06-09,4434819.9267897
2018-06-10,4438736.6908288
2018-06-11,4443159.1899337
2018-06-12,4440943.4782137
2018-06-13,4471125.8665271
2018-06-14,4468631.3308994
2018-06-15,4459009.8519801
2018-06-16,4459869.105652
2018-06-17,4458308.7903593
2018-06-18,4461179.4301104
2018-06-19,4455399.9446511
2018-06-20,4454590.2892448
2018-06-21,4450404.7399894
2018-06-22,4455198.6572533
2018-06-23,4450803.8688173
2018-06-24,4455952.7432001
2018-06-25,4455570.8030451
2018-06-26,4458072.9746817
2018-06-27,4454835.8520096
2018-06-28,4456646.0380347
2018-06-29,4465265.5147549
2018-06-30,4465071.7109264
2018-07-01,4465548.4873489
2018-07-02,4474214.2437337
2018-07-03,4468352.000337
2018-07-04,4469319.6710862
2018-07-05,4472849.7542829
2018-07-06,4482519.1774226
2018-07-07,4483496.5401657
2018-07-08,4454621.6814432
2018-07-09,4452030.0646207
2018-07-10,4467347.1204659
2018-07-11,4472752.5704686
2018-07-12,4478448.6604967
2018-07-13,4472824.7696022
2018-07-14,4472329.8331321
2018-07-15,4471379.5845829
2018-07-16,4479014.4922274
2018-07-17,4492083.4921787
2018-07-18,4503445.7605135
2018-07-19,4506166.8662108
2018-07-20,4509483.8601694
2018-07-21,4513277.7228387
2018-07-22,4516172.08359
2018-07-23,4522636.8812612
2018-07-24,4532309.9698123
2018-07-25,4541876.8740207
2018-07-26,4540601.7521407
2018-07-27,4538572.4274432
2018-07-28,4537256.1412129
2018-07-29,4547714.7476621
2018-07-30,4544880.1152306
2018-07-31,4548104.7695169
2018-08-01,4555067.0414298
2018-08-02,4557202.5467188
2018-08-03,4563590.2367198
2018-08-04,4550081.7636334
2018-08-05,4555389.1311626
2018-08-06,4557381.9963498
2018-08-07,4557315.758912
2018-08-08,4564710.7327821
2018-08-09,4550727.8562499
2018-08-10,4547896.0236796
2018-08-11,4554879.8035824
2018-08-12,4555060.5728065
2018-08-13,4564942.1191917
2018-08-14,4566931.2499802
2018-08-15,4580935.5696983
2018-08-16,4581862.4913719
2018-08-17,4586960.7605374
2018-08-18,4591282.8856238
2018-08-19,4593496.7059157
2018-08-20,4598550.9529552
2018-08-21,4605379.2365287
2018-08-22,4608879.4305306
2018-08-23,4610925.544061
2018-08-24,4616340.7009967
2018-08-25,4615420.2958026
2018-08-26,4616199.4908281
2018-08-27,4617822.9631154
2018-08-28,4623170.9744359
2018-08-29,4633326.1385744
2018-08-30,4640049.580537
2018-08-31,4642012.3708429
2018-09-01,4641479.6033159
2018-09-02,4644606.1847744
2018-09-03,4648415.0617296
2018-09-04,4656256.0406728
2018-09-05,4662374.8983178
2018-09-06,4669684.0484837
2018-09-07,4665380.2967084
2018-09-08,4672803.8865668
2018-09-09,4682530.4079037
2018-09-10,4683892.5215399
2018-09-11,4680379.3112929
2018-09-12,4684134.8326038
2018-09-13,4689547.0438201
2018-09-14,4682446.8197065
2018-09-15,4683807.073948
2018-09-16,4683816.0235063
2018-09-17,4691697.0666175
2018-09-18,4695267.8075315
2018-09-19,4693844.2541299
2018-09-20,4692830.4223113
2018-09-21,4704304.2723564
2018-09-22,4701254.9776388
2018-09-23,4701705.4018191
2018-09-24,4702531.9940414
2018-09-25,4706047.3575262
2018-09-26,4702853.8667361
2018-09-27,4714501.7498876
2018-09-28,4713411.1618529
2018-09-29,4713319.0510907
2018-09-30,4715407.0614592
2018-10-01,4718092.957953
2018-10-02,4715188.7220548
2018-10-03,4721297.0818539
2018-10-04,4722646.7294994
2018-10-05,4719108.7285723
2018-10-06,4722250.0178929
2018-10-07,4722930.9304127
2018-10-08,4722685.3695092
2018-10-09,4718945.1990907
2018-10-10,4724592.2031811
2018-10-11,4730939.0110914
2018-10-12,4716827.141889
2018-10-13,4721363.4922854
2018-10-14,4718409.4390522
2018-10-15,4734271.002509
2018-10-16,4728691.3023594
2018-10-17,4731277.3464132
2018-10-18,4734812.371377
2018-10-19,4742010.4540106
2018-10-20,4742949.7432639
2018-10-21,4747601.7588359
2018-10-22,4735924.7659024
2018-10-23,4728831.7321034
2018-10-24,4724943.900416
2018-10-25,4739145.1808588
2018-10-26,4767068.6747728
2018-10-27,4770397.7864915
2018-10-28,4773086.3989582
2018-10-29,4771984.4906433
2018-10-30,4776983.8488842
2018-10-31,4764929.6905665
2018-11-01,4760905.7089663
2018-11-02,4760123.5737502
2018-11-03,4758753.3606617
2018-11-04,4757046.0427352
2018-11-05,4754754.6826336
2018-11-06,4764234.6391474
2018-11-07,4770745.2382552
2018-11-08,4772272.7732978
2018-11-09,4771986.83212
2018-11-10,4773554.2300311
2018-11-11,4774779.2060934
2018-11-12,4773019.7805707
2018-11-13,4786341.0126485
2018-11-14,4787212.9013894
2018-11-15,4792882.7762728
2018-11-16,4796815.8764105
2018-11-17,4801996.0389735
2018-11-18,4802185.0701263
2018-11-19,4827201.6336502
2018-11-20,4855554.1430012
2018-11-21,4859350.4470214
